polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_eur_0139,两次世界大战,Parliamentary republic,First Austrian Republic,Republik Österreich (Erste),奥地利第一共和国,,verified,,republic,1919,1919年,1938,1938年,1919年-1938年,year,一战后奥地利疆域。,AUT,Vienna,Vienna,Parliamentary → Federal State (Austrofascism),Austrian,Karl Renner,Kurt Schuschnigg,Anschluss with Nazi Germany,Encyclopaedia Britannica: Habsburg,https://www.britannica.com/topic/House-of-Habsburg,,90,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0140,两次世界大战,Horthy regency,Kingdom of Hungary (interwar regency),Magyar Királyság (1920-1946),匈牙利王国（霍尔蒂摄政时期）,,verified,,kingdom_without_king,1920,1920年,1946,1946年,1920年-1946年,year,一战后特里亚农条约后疆域；二战时与轴心国结盟。,HUN,Budapest,Budapest,Habsburg-Lorraine (vacant throne),Hungarian,Miklós Horthy (regent),"Ferenc Szálasi (Arrow Cross, 1944-1945)",Hungarian Republic,Encyclopaedia Britannica: Hungary — History,https://www.britannica.com/place/Hungary/History,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0141,两次世界大战,Masaryk / Beneš republic,Czechoslovakia (First Republic & WWII),Československo,捷克斯洛伐克（第一共和国与二战期间）,,verified,,republic,1918,1918年,1948,1948年,1918年-1948年,year,捷克 + 斯洛伐克 + 喀尔巴阡乌克兰；1938 慕尼黑后丢失苏台德。,CZE|SVK|UKR,Prague,Prague,Parliamentary,Czech / Slovak,Tomáš Garrigue Masaryk,Klement Gottwald (Communist coup 1948),Czechoslovak Socialist Republic,Encyclopaedia Britannica: Holy Roman Empire,https://www.britannica.com/place/Holy-Roman-Empire,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0142,两次世界大战,Piłsudski / sanation regime,Second Polish Republic,II Rzeczpospolita Polska,波兰第二共和国,,verified,,republic,1918,1918年,1939,1939年,1918年-1939年,year,波兰本土 + 前俄占波兰东部 + 加利西亚 + 部分白俄、乌克兰、立陶宛地区。,POL|UKR|BLR|LTU,Warsaw,Warsaw,Parliamentary → semi-authoritarian,Polish,Józef Piłsudski,Ignacy Mościcki (resigned in exile 1939),Government-in-exile / General Government,Encyclopaedia Britannica: Poland — History,https://www.britannica.com/place/Poland/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0143,两次世界大战,Karađorđević,Kingdom of Yugoslavia,"Kraljevina Srba, Hrvata i Slovenaca → Kraljevina Jugoslavija",南斯拉夫王国,,verified,,kingdom,1918,1918年,1945,1945年,1918年-1945年,year,塞尔维亚 + 克罗地亚 + 斯洛文尼亚 + 波斯尼亚 + 黑山 + 马其顿。,SRB|HRV|SVN|BIH|MNE|MKD|XKX,Belgrade,Belgrade,Karađorđević,South Slavic (Serbian-led),Peter I (Karađorđević),Peter II (deposed by communists 1945),SFR Yugoslavia (Tito),Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0144,两次世界大战,Hohenzollern-Sigmaringen,Kingdom of Romania (Greater Romania),România Mare,大罗马尼亚王国,,verified,,kingdom,1918,1918年,1947,1947年,1918年-1947年,year,一战胜利扩张至特兰西瓦尼亚、布科维纳、贝萨拉比亚。,ROU|MDA|UKR,Bucharest,Bucharest,Hohenzollern-Sigmaringen,Romanian,Ferdinand I,Michael I (forced abdication 1947),People's Republic of Romania,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0145,两次世界大战,Saxe-Coburg-Gotha (Bulgarian branch),Kingdom of Bulgaria (interwar & WWII),Tsarstvo Balgariya (interwar),保加利亚王国（两次大战间与二战）,,verified,,kingdom,1914,1914年,1946,1946年,1914年-1946年,year,保加利亚本土；二战时短暂占据马其顿与色雷斯。,BGR|MKD|GRC|SRB,Sofia,Sofia,Saxe-Coburg-Gotha,Bulgarian,Ferdinand I (then Boris III),Simeon II (referendum 1946),People's Republic of Bulgaria,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0146,两次世界大战,Parliamentary republic,Republic of Estonia (first independence),Eesti Vabariik (1918-1940),爱沙尼亚共和国（首次独立）,,verified,,republic,1918,1918年,1940,1940年,1918年-1940年,year,爱沙尼亚本土。,EST,Tallinn,Tallinn,Parliamentary → authoritarian (1934),Estonian,Konstantin Päts,Konstantin Päts (annexed by USSR 1940),Soviet annexation,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,90,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0147,两次世界大战,Parliamentary republic,Republic of Latvia (first independence),Latvijas Republika (1918-1940),拉脱维亚共和国（首次独立）,,verified,,republic,1918,1918年,1940,1940年,1918年-1940年,year,拉脱维亚本土。,LVA,Riga,Riga,Parliamentary → Ulmanis authoritarian,Latvian,Kārlis Ulmanis,Kārlis Ulmanis (annexed by USSR 1940),Soviet annexation,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,90,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0148,两次世界大战,Smetona authoritarian republic,Republic of Lithuania (first independence),Lietuvos Respublika (1918-1940),立陶宛共和国（首次独立）,,verified,,republic,1918,1918年,1940,1940年,1918年-1940年,year,立陶宛本土；维尔纽斯 1920-1939 被波兰占。,LTU|POL,,,Parliamentary → Smetona authoritarian,Lithuanian,Antanas Smetona,Antanas Smetona (annexed by USSR 1940),Soviet annexation,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0149,两次世界大战,Parliamentary republic,Republic of Finland,Suomen tasavalta,芬兰共和国,,verified,,republic,1917,1917年,2026,2026年,1917年-2026年,year,芬兰本土；冬战、继续战争中与苏联交战。,FIN,Helsinki,Helsinki,Parliamentary,Finnish,Pehr Evind Svinhufvud,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0150,两次世界大战,Cosgrave / de Valera,Irish Free State / Republic of Ireland,Saorstát Éireann → Éire / Ireland,爱尔兰自由邦 / 共和国,,verified,,republic,1922,1922年,2026,2026年,1922年-2026年,year,爱尔兰岛除北爱尔兰之外的 26 郡。,IRL,Dublin,Dublin,Parliamentary,Irish,W.T. Cosgrave,,,Encyclopaedia Britannica: United Kingdom — History,https://www.britannica.com/place/United-Kingdom/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0151,两次世界大战,Personal union with Denmark → republic,Kingdom / Republic of Iceland,Ísland,冰岛王国 / 共和国,,verified,,kingdom_to_republic,1918,1918年,2026,2026年,1918年-2026年,year,冰岛全岛；1918 与丹麦共主 → 1944 共和。,ISL,Reykjavik,Reykjavik,Glücksburg (until 1944),Icelandic,Frederik VIII (then republic 1944),,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0152,两次世界大战,Bolshevik / CPSU,Russian SFSR / USSR (early),RSFSR → USSR,苏俄 / 苏联（早期）,,verified,,soviet_state,1917,1917年,1945,1945年,1917年-1945年,year,俄罗斯本土 + 乌克兰、白俄罗斯、外高加索（联盟成员）；二战扩展至波罗的海、东欧。,RUS|UKR|BLR|EST|LVA|LTU|POL|MDA|GEO|ARM|AZE|KAZ|KGZ|TJK|TKM|UZB|FIN|ROU,Moscow,Moscow,Bolshevik party / CPSU,Russian / Soviet,Vladimir Lenin,"Joseph Stalin (1945, WWII victor)",USSR Cold War period (post-1945),Encyclopaedia Britannica: Russia — History,https://www.britannica.com/place/Russia/History,,95,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0153,两次世界大战,Mussolini / National Fascist Party,Kingdom of Italy under Fascism,Regno d'Italia (Fascist era),法西斯意大利,,verified,,fascist_dictatorship,1922,1922年,1943,1943年,1922年-1943年,year,意大利本土 + 利比亚、埃塞俄比亚、阿尔巴尼亚（1939 起）+ 多德卡尼斯。,ITA|LBY|ALB|GRC|HRV|SVN,Rome,Rome,Mussolini cabinet (under King Victor Emmanuel III),Italian,Benito Mussolini,Benito Mussolini (dismissed July 1943),Italian Social Republic | Allied-occupied Italy,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0154,两次世界大战,Mussolini puppet government,Italian Social Republic (Salò),Repubblica Sociale Italiana,意大利社会共和国（萨罗共和国）,,verified,,puppet_state,1943,1943年,1945,1945年,1943年-1945年,year,德占北意大利。,ITA|IT-NORDOVES|IT-NORDEST,,,Fascist (German puppet),Italian,Benito Mussolini,Benito Mussolini (executed April 1945),Republic of Italy,Encyclopaedia Britannica: Italian unification,https://www.britannica.com/event/Italian-unification,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0155,两次世界大战,Pétain regime,French State (Vichy),État français,法兰西国（维希）,,verified,,puppet_state,1940,1940年,1944,1944年,1940年-1944年,year,法国南部未占领区，1942 后全境德占。,FRA|DZA|MAR|TUN|SYR|LBN,,,Vichy regime,French (collaborationist),Philippe Pétain,Philippe Pétain,Provisional Government of the French Republic,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0156,两次世界大战,de Gaulle,Free France / Provisional Government,France Libre → GPRF,自由法国 / 法兰西共和国临时政府,,verified,,government_in_exile,1940,1940年,1946,1946年,1940年-1946年,year,伦敦总部 → 阿尔及尔 → 1944 后巴黎；解放的法国与殖民地。,FRA|DZA,Paris,Paris,Gaullist,French,Charles de Gaulle,Charles de Gaulle (resigned Jan 1946),Fourth French Republic,Encyclopaedia Britannica: France — History,https://www.britannica.com/place/France/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0157,两次世界大战,Franco dictatorship,Spanish State (Franco regime),Estado Español (Franquista),弗朗哥独裁西班牙,,verified,,fascist_dictatorship,1939,1939年,1975,1975年,1939年-1975年,year,西班牙全境 + 摩洛哥殖民地、西撒、赤道几内亚。,ESP|MAR,Madrid,Madrid,Franco (single party Falange),Spanish,Francisco Franco,,Bourbon restoration (Juan Carlos I),Encyclopaedia Britannica: Spain — History,https://www.britannica.com/place/Spain/History,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0158,两次世界大战,Salazar dictatorship,Portuguese Second Republic (Estado Novo),Estado Novo,葡萄牙第二共和国（新国家）,,verified,,authoritarian_republic,1933,1933年,1974,1974年,1933年-1974年,year,葡萄牙本土 + 殖民帝国（安哥拉、莫桑比克、果阿、澳门、东帝汶等）。,PRT,Lisbon,Lisbon,Salazar regime,Portuguese,António de Oliveira Salazar,,Third Republic (Carnation Revolution 1974),Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,92,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0159,两次世界大战,Bernadotte,Kingdom of Sweden (WWII neutral),Konungariket Sverige (WWII),瑞典王国（两次大战中立）,,verified,,kingdom,1914,1914年,2026,2026年,1914年-2026年,year,瑞典本土；两次大战均保持中立。,SWE,Stockholm,Stockholm,Bernadotte,Swedish,Gustaf V (already king),,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0160,两次世界大战,Federal democratic,Swiss Confederation (WWII neutral),Schweizerische Eidgenossenschaft (WWII),瑞士联邦（两次大战中立）,,verified,,federation,1914,1914年,2026,2026年,1914年-2026年,year,瑞士联邦核心；二战期间被轴心国包围但保持武装中立。,CHE,,,,Swiss,,,,Encyclopaedia Britannica: History of Europe,https://www.britannica.com/topic/history-of-Europe,,85,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0161,两次世界大战,Ustaše regime,Independent State of Croatia (Ustaše),Nezavisna Država Hrvatska,克罗地亚独立国,,verified,,puppet_state,1941,1941年,1945,1945年,1941年-1945年,year,克罗地亚 + 波斯尼亚-黑塞哥维那（轴心国扶植傀儡政权）。,HRV|BIH,Zagreb,Zagreb,Ustaše regime,Croatian (fascist),Ante Pavelić,Ante Pavelić,SFR Yugoslavia,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
polity_eur_0162,两次世界大战,Tiso regime,First Slovak Republic (Slovak State),Slovenská republika,斯洛伐克国,,verified,,puppet_state,1939,1939年,1945,1945年,1939年-1945年,year,斯洛伐克本土（德国扶植）。,SVK,Bratislava,Bratislava,Slovak People's Party (clerico-fascist),Slovak,Jozef Tiso,Jozef Tiso (executed 1947),Restored Czechoslovakia,Encyclopaedia Britannica: World War II,https://www.britannica.com/event/World-War-II,,88,,BCE years are negative; no year 0. Pre-Christian-era dates often approximate.,,,,,
